meanAccX,meanAccY,meanAccZ,meanGyrX,meanGyrY,meanGyrZ,rmsAccX,rmsAccY,rmsAccZ,rmsGyrX,rmsGyrY,rmsGyrZ,AvgVel,AngVel,stdAccX,stdAccY,stdAccZ,stdGyrX,stdGyrY,stdGyrZ,AbsDiffAccX,AbsDiffAccY,AbsDiffAccZ,AbsDiffGyrX,AbsDiffGyrY,AbsDiffGyrZ,Bin1AccX,Bin2AccX,Bin3AccX,Bin4AccX,Bin5AccX,Bin1AccY,Bin2AccY,Bin3AccY,Bin4AccY,Bin5AccY,Bin1AccZ,Bin2AccZ,Bin3AccZ,Bin4AccZ,Bin5AccZ,Bin1GyrX,Bin2GyrX,Bin3GyrX,Bin4GyrX,Bin5GyrX,Bin1GyrY,Bin2GyrY,Bin3GyrY,Bin4GyrY,Bin5GyrY,Bin1GyrZ,Bin2GyrZ,Bin3GyrZ,Bin4GyrZ,Bin5GyrZ,CorrAccXY,CorrAccXZ,CorrAccZY,CorrGyrXY,CorrGyrXZ,CorrGyrZY,Class
1.29875756348993,4.86146595983221,7.94167998993288,0.464907243939597,-0.200700594228188,-0.293308434304027,2.10868003960888,5.77023050631221,8.62723282825061,1.375669424017,0.784257835613455,0.719509483942158,57.6483711517812,1.57282369671823,1.66685552156794,3.1188123755209,3.38165851315649,1.29909743925234,0.760699198308369,0.659227357519288,0.629415523489933,2.05078074016779,4.87228298993288,0.694363956060403,0.304490874228188,0.173747835695973,4.02684563758389,26.8456375838926,51.6778523489933,15.4362416107383,2.01342281879195,6.71140939597315,74.496644295302,57.7181208053691,40.2684563758389,20.8053691275168,8.05369127516778,75.8389261744966,87.248322147651,100,28.8590604026846,12.0805369127517,140.939597315436,114.093959731544,102.013422818792,30.8724832214765,16.1073825503356,142.953020134228,168.456375838926,131.543624161074,40.9395973154362,20.1342281879195,155.03355704698,231.543624161074,146.308724832215,46.9798657718121,-0.183273019847186,0.319486530478385,-0.564480648876989,0.375312354393887,-0.114144112610797,0.143063582986392,Walking
0.712964668899329,9.5335184248322,-0.400713401355705,0.243481836040269,0.194698256516779,0.041735549013423,4.01783697513399,9.9744258441129,3.67015838558156,1.01405802338478,0.829879068919256,0.918496586296926,94.304089966563,2.63416563083258,3.96740912599535,2.94267116095076,3.66052186727582,0.987713405870304,0.809437520889039,0.920642491302474,1.73526233110067,0.195933424832203,0.657483598644295,1.48852273604027,0.838001343483221,0.174288649013423,4.69798657718121,65.1006711409396,27.5167785234899,2.01342281879195,0.671140939597315,47.6510067114094,119.463087248322,28.8590604026846,2.01342281879195,2.01342281879195,49.6644295302013,124.161073825503,60.4026845637584,56.3758389261745,9.39597315436242,66.4429530201342,162.41610738255,97.3154362416107,62.4161073825503,11.4093959731544,70.4697986577181,186.577181208054,142.281879194631,81.2080536912752,19.4630872483221,74.496644295302,207.38255033557,209.395973154362,87.248322147651,21.4765100671141,0.163477607908231,-0.391254703895261,-0.006907620596475,-0.214436510646647,0.030191976742931,-0.327729303090773,Walking
2.90896216389261,9.20347134496644,-0.8226883577,0.107870828315436,-0.142920264295302,-0.139194876114094,3.66777309651163,11.0325409826787,3.51928369196225,1.75246020647079,1.16777408688708,0.659974689614157,61.5538055927767,3.13583836887201,2.24147679037339,6.10435615658522,3.43331521098564,1.75503641736618,1.16290423745533,0.64730478238323,1.15505586389261,3.21059734496644,3.9273726423,1.75664402831544,0.758032564295302,0.058345403885906,0.671140939597315,33.5570469798658,51.006711409396,8.7248322147651,6.04026845637584,2.68456375838926,33.5570469798658,96.6442953020134,57.0469798657718,10.0671140939597,4.69798657718121,48.993288590604,172.48322147651,62.4161073825503,11.4093959731544,6.71140939597315,59.7315436241611,219.463087248322,80.5369127516778,33.5570469798658,8.7248322147651,75.8389261744966,269.798657718121,108.053691275168,37.5838926174497,14.7651006711409,102.013422818792,329.530201342282,114.093959731544,39.5973154362416,0.375166636605336,-0.126133585078738,-0.057064674421811,0.262385411441838,-0.612958696907187,-0.21799250662684,Walking
3.02483269563758,9.6827612667114,-1.10669907285906,-0.262183686375839,-0.111590392442953,-0.013673512250873,3.62537924726978,10.7772833683966,4.37467928993397,1.70742532273952,1.1351674190721,0.564918837188156,176.496326227102,11.6850218901403,2.00517997379305,4.74818719827112,4.24665398629178,1.69286575582499,1.13347929257767,0.566658071880467,2.54303830436242,2.0490197332886,3.91034907285906,2.94051318637584,1.93113420755705,0.568434027749127,9.39597315436242,48.993288590604,24.1610738255034,12.751677852349,4.69798657718121,12.0805369127517,54.3624161073826,83.8926174496644,41.6107382550336,8.05369127516778,16.7785234899329,77.8523489932886,148.322147651007,48.3221476510067,8.7248322147651,20.8053691275168,81.8791946308725,195.302013422819,70.4697986577181,31.5436241610738,24.8322147651007,88.5906040268456,211.409395973154,123.489932885906,51.6778523489933,32.8859060402685,107.38255033557,242.281879194631,161.744966442953,55.7046979865772,0.169851632967241,-0.02368533711017,0.020122151543158,0.23449070258994,-0.759526866038864,0.015734515884637,Walking
3.07127000449665,8.88968705127517,-1.56101917283221,0.000652138926174,0.126999413946309,-0.149617650298658,4.32796310913581,10.3798158516883,6.12589585935545,1.92322696072263,1.32316042604008,0.671378318420116,73.8824300763121,0.996740042026834,3.05963941943972,5.37662115436339,5.94364472313396,1.92971329976974,1.32149351069181,0.656702179451172,1.29102710449665,0.706108551275166,0.373459627167786,0.954875768926174,0.059874976053691,0.376058080298658,1.34228187919463,2.68456375838926,83.2214765100671,11.4093959731544,1.34228187919463,3.35570469798658,4.69798657718121,144.295302013423,40.9395973154362,6.71140939597315,5.36912751677852,20.8053691275168,216.778523489933,48.3221476510067,8.7248322147651,7.38255033557047,30.8724832214765,255.704697986577,62.4161073825503,43.6241610738255,9.39597315436242,35.5704697986577,277.852348993289,105.369127516779,71.8120805369127,23.489932885906,56.3758389261745,318.791946308725,123.489932885906,77.8523489932886,0.380699514695513,0.305118988399899,0.298531467775432,0.376876345561858,-0.747918156550327,-0.402897677120006,Walking
2.80501562100671,9.17319776590604,-1.61365935332886,0.35441129,0.147454179463087,-0.233696959684564,3.65547124843242,10.0908108462213,4.96912734995059,1.66505993893392,1.18646620716451,0.678560943684204,144.991018986937,0.222639479492295,2.35191017060722,4.21857142143544,4.71567339678727,1.63239123313571,1.18123829761007,0.639196984155101,1.03194432100671,1.49001576590604,7.48666764667114,0.56933133,0.063912309463087,0.177969910315436,1.34228187919463,21.4765100671141,62.4161073825503,12.751677852349,2.01342281879195,2.68456375838926,22.1476510067114,105.369127516779,63.758389261745,6.04026845637584,3.35570469798658,26.1744966442953,144.96644295302,116.778523489933,8.7248322147651,13.4228187919463,56.3758389261745,169.127516778523,146.979865771812,14.0939597315436,15.4362416107383,64.4295302013423,198.657718120805,189.261744966443,32.2147651006711,25.503355704698,103.355704697987,245.637583892617,191.275167785235,34.2281879194631,0.198325209196309,0.275804231469674,0.4018498377724,0.233277791266171,-0.719950242560058,-0.409355839081886,Walking
2.73081242637584,9.24467191067114,-1.46944453208054,-0.546873045637584,-0.290655866899329,-0.014044944691275,3.28447773009243,9.77164916800428,3.96938227137557,1.61209475784188,0.910513876193044,0.386428732309241,168.332370990672,0.377805913456868,1.83110910169558,3.1762996278863,3.69981055863999,1.52161704449006,0.865786036316699,0.387475856246355,1.94881407362416,2.70259408932886,3.39202143208054,0.703718145637584,0.257500873100671,0.243674464691275,4.02684563758389,65.7718120805369,18.1208053691275,10.0671140939597,2.01342281879195,5.36912751677852,68.4563758389262,49.6644295302013,72.4832214765101,4.02684563758389,7.38255033557047,86.5771812080537,122.147651006711,79.1946308724832,4.69798657718121,29.5302013422819,120.805369127517,144.295302013423,88.5906040268456,16.7785234899329,35.5704697986577,148.322147651007,178.523489932886,112.751677852349,24.8322147651007,37.5838926174497,163.758389261745,196.644295302013,159.060402684564,42.9530201342282,-0.133311947032539,-0.104673964568712,0.14144923305584,0.390859888995483,-0.62162699969535,-0.357048259476019,Walking
2.87425538073825,8.70774307516779,-2.60256088637584,0.37383726119463,0.181892442604027,-0.221784450563759,3.42638434571613,9.32564808469848,4.76380285334473,1.65004587236683,0.960949408378944,0.542082647862921,315.898304167146,2.6316227603284,1.87143550902848,3.34936005156178,4.00350663378289,1.61255979435655,0.946760111220424,0.496304743292248,2.74600526073825,7.53232392483221,9.82350818637584,1.58265376119463,0.707679792604027,1.16726480056376,1.34228187919463,5.36912751677852,66.4429530201342,16.1073825503356,10.738255033557,2.68456375838926,7.38255033557047,89.9328859060403,73.8255033557047,26.1744966442953,6.71140939597315,33.5570469798658,153.020134228188,79.8657718120805,26.8456375838926,18.7919463087248,55.7046979865772,171.140939597315,97.3154362416107,57.0469798657718,26.8456375838926,69.7986577181208,196.644295302013,139.597315436242,67.1140939597315,34.8993288590604,100,242.281879194631,153.691275167785,69.1275167785235,-0.119475921990739,-0.048988677917278,0.22729536647488,0.210211428309866,-0.654059926629545,-0.321055674702324,Walking
2.73164788315436,9.44687758657718,-1.08070108079195,-0.115733302281879,-0.194238141362416,-0.067207593640134,3.2569511864199,9.83086809401056,3.64583056507859,1.69963928471225,1.06817095047266,0.409204498879402,136.881338476353,4.28268487739603,1.77963099747905,2.72992454920365,3.49372089921857,1.70141345379391,1.05390473394147,0.405009073369972,1.31112251684564,0.316870413422816,3.93991351920805,2.03240510228188,0.177651837362416,0.713035306359866,1.34228187919463,32.2147651006711,39.5973154362416,19.4630872483221,7.38255033557047,2.01342281879195,36.241610738255,75.1677852348993,70.4697986577181,16.1073825503356,10.738255033557,56.3758389261745,140.268456375839,75.1677852348993,17.4496644295302,14.0939597315436,64.4295302013423,186.577181208054,91.2751677852349,43.6241610738255,17.4496644295302,76.510067114094,214.765100671141,128.187919463087,63.0872483221477,21.4765100671141,95.3020134228188,238.926174496644,163.087248322148,81.2080536912752,-0.182631329194934,-0.098453505266364,0.357723528670619,0.214332127017844,-0.640477111117223,-0.212049077999264,Walking
2.85723877590604,8.4773221533557,-2.54919741118792,-0.163477748189933,-0.043106795798658,-0.102860930812081,3.42752942268398,9.26468307076776,5.03550004859711,1.75375011249433,0.925245955600313,0.525644727135882,98.2196926182625,1.75147745322531,1.89956882305737,3.75016654133727,4.35720910972895,1.75200321245535,0.927358426924096,0.51722086873185,0.655609175906039,0.948840846644297,0.423175111187919,0.864247451810067,0.805222295798658,0.441148280812081,8.05369127516778,70.4697986577181,18.1208053691275,2.68456375838926,0.671140939597315,9.39597315436242,71.1409395973154,34.2281879194631,74.496644295302,10.738255033557,11.4093959731544,91.9463087248322,65.1006711409396,118.120805369128,13.4228187919463,17.4496644295302,122.147651006711,77.8523489932886,148.322147651007,34.2281879194631,21.4765100671141,140.268456375839,120.805369127517,177.181208053691,40.2684563758389,29.5302013422819,165.10067114094,163.087248322148,200,42.2818791946309,-0.139359520871328,-0.171397353010299,-0.037276350769849,0.557230268874995,-0.45454569490279,-0.284509412351582,Walking
